"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","diffexpressed"
"467","ENSG00000164125",2005.119,-0.5778928,0.13533407,2.478339e-07,1.836126e-05,"GASK1B","DOWN"
"468","ENSG00000164171",1948.049,-0.3564062,0.17209379,0.0006465663,0.01430843,"ITGA2","DOWN"
"469","ENSG00000164220",5439.494,-0.271737,0.1115439,0.0005566569,0.01260142,"F2RL2","DOWN"
"470","ENSG00000164237",960.9627,-0.7636835,0.1615837,8.08534e-08,6.504361e-06,"CMBL","DOWN"
"471","ENSG00000164251",2181.009,-0.4486854,0.14054944,1.364942e-05,0.0005698101,"F2RL1","DOWN"
"472","ENSG00000164318",510.4347,-1.219355,0.16893356,1.044282e-14,3.208855e-12,"EGFLAM","DOWN"
"473","ENSG00000164342",269.6115,-0.8809946,0.37175731,0.0001002507,0.003035702,"TLR3","DOWN"
"474","ENSG00000164604",29.22566,-1.290683,0.78733499,0.0001061977,0.003174753,"GPR85","DOWN"
"475","ENSG00000164647",321.8354,-0.3718476,0.24601461,0.002320961,0.03819498,"STEAP1","DOWN"
"476","ENSG00000164659",1045.521,-1.28369,0.14976443,1.750165e-19,1.093503e-16,"ELAPOR2","DOWN"
"477","ENSG00000164687",4581.142,-0.3411551,0.14391274,0.0003269453,0.008192864,"FABP5","DOWN"
"478","ENSG00000164744",1238.32,-0.8228577,0.15159582,3.130799e-09,3.472408e-07,"SUN3","DOWN"
"479","ENSG00000164751",1893.214,-0.3036991,0.13727133,0.0006909334,0.01505913,"PEX2","DOWN"
"480","ENSG00000164761",1790.772,-0.496901,0.16857586,2.972843e-05,0.001121186,"TNFRSF11B","DOWN"
"481","ENSG00000164938",1794.574,-0.599145,0.15231952,1.081489e-06,6.668234e-05,"TP53INP1","DOWN"
"482","ENSG00000164978",484.5526,-0.7369308,0.20048818,3.913039e-06,0.0002003989,"NUDT2","DOWN"
"483","ENSG00000165006",2581.324,-0.2826396,0.12417478,0.0007349608,0.01579829,"UBAP1","DOWN"
"484","ENSG00000165055",1048.464,-0.3135712,0.17410545,0.001701306,0.03026264,"METTL2B","DOWN"
"485","ENSG00000165152",828.4728,-0.326188,0.17003906,0.001169433,0.022694,"PGAP4","DOWN"
"486","ENSG00000165424",1585.3,-0.5219837,0.14275549,2.42505e-06,0.0001329098,"ZCCHC24","DOWN"
"487","ENSG00000165655",874.5596,-0.419775,0.1792475,0.0002242106,0.005965075,"ZNF503","DOWN"
"488","ENSG00000165934",4344.425,-0.2673211,0.13919215,0.002001827,0.03423563,"CPSF2","DOWN"
"489","ENSG00000166106",327.2096,-0.7495306,0.25311361,3.074804e-05,0.00114809,"ADAMTS15","DOWN"
"490","ENSG00000166130",2717.314,-0.4850908,0.14842429,9.95071e-06,0.0004347695,"IKBIP","DOWN"
"491","ENSG00000166147",2642.273,-0.2719478,0.13068295,0.001321594,0.02494658,"FBN1","DOWN"
"492","ENSG00000166250",464.1088,-0.7106991,0.22032956,1.49756e-05,0.0006182879,"CLMP","DOWN"
"493","ENSG00000166265",494.2351,-0.8663848,0.17580631,3.481326e-08,3.063567e-06,"CYYR1","DOWN"
"494","ENSG00000166439",3744.486,-0.4155503,0.12097551,6.300905e-06,0.0002930624,"RNF169","DOWN"
"495","ENSG00000166501",26.17625,-2.781319,0.92161551,2.387872e-07,1.783198e-05,"PRKCB","DOWN"
"496","ENSG00000166503",7326.849,-0.2694136,0.14106943,0.002004322,0.03424705,"HDGFL3","DOWN"
"497","ENSG00000166750",1467.135,-0.4540294,0.22357785,0.0004693653,0.01104719,"SLFN5","DOWN"
"498","ENSG00000166848",1096.875,-0.7630107,0.14083047,3.103701e-09,3.462843e-07,"TERF2IP","DOWN"
"499","ENSG00000166922",84.9928,-1.829847,0.42561494,1.297421e-07,1.009081e-05,"SCG5","DOWN"
"500","ENSG00000167105",279.8534,-0.3860085,0.27725414,0.002830769,0.04410634,"TMEM92","DOWN"
"501","ENSG00000167123",804.2048,-0.3193585,0.18224888,0.001821965,0.0318275,"CERCAM","DOWN"
"502","ENSG00000167131",516.758,-0.4302268,0.21193261,0.0005066148,0.01172344,"CCDC103","DOWN"
"503","ENSG00000167196",4375.973,-0.247736,0.118362,0.001701708,0.03026264,"FBXO22","DOWN"
"504","ENSG00000167244",3545.237,-0.7528125,0.11001508,6.488887e-13,1.501577e-10,"IGF2","DOWN"
"505","ENSG00000167281",124.6688,-1.499912,0.38539474,8.338071e-07,5.315946e-05,"RBFOX3","DOWN"
"506","ENSG00000167380",795.2113,-0.487849,0.1759458,5.235084e-05,0.001761695,"ZNF226","DOWN"
"507","ENSG00000167755",1967.959,-0.8468323,0.12191459,3.085785e-13,7.816209e-11,"KLK6","DOWN"
"508","ENSG00000168016",817.6386,-1.236429,0.16747529,2.941691e-15,9.673518e-13,"TRANK1","DOWN"
"509","ENSG00000168056",283.5555,-0.3734218,0.2599781,0.002727009,0.04295383,"LTBP3","DOWN"
"510","ENSG00000168116",1128.712,-0.2777821,0.14978275,0.002076797,0.03494387,"KIAA1586","DOWN"
"511","ENSG00000168209",1001.015,-0.6371385,0.18119524,5.491697e-06,0.0002652999,"DDIT4","DOWN"
"512","ENSG00000168291",2781.795,-0.3335894,0.14852674,0.0004845463,0.01133875,"PDHB","DOWN"
"513","ENSG00000168394",596.92,-0.8654998,0.16211397,4.794024e-09,5.164321e-07,"TAP1","DOWN"
"514","ENSG00000168453",2165.432,-0.580109,0.17645701,1.039929e-05,0.0004491345,"HR","DOWN"
"515","ENSG00000168542",2732.716,-1.330708,0.12111827,7.153722e-30,1.489882e-26,"COL3A1","DOWN"
"516","ENSG00000168675",1844.178,-0.3473817,0.14582285,0.0003014622,0.007646289,"LDLRAD4","DOWN"
"517","ENSG00000168769",3693.298,-0.876339,0.11371107,1.057275e-15,3.885795e-13,"TET2","DOWN"
"518","ENSG00000168772",569.9005,-0.8887397,0.17388599,1.434463e-08,1.393138e-06,"CXXC4","DOWN"
"519","ENSG00000168824",486.0734,-0.708615,0.19339734,3.905266e-06,0.0002003989,"NSG1","DOWN"
"520","ENSG00000168874",117.3758,-0.5371688,0.40415959,0.00177822,0.03129667,"ATOH8","DOWN"
"521","ENSG00000169184",3373.764,-1.053569,0.15798813,9.119819e-13,2.035022e-10,"MN1","DOWN"
"522","ENSG00000169213",4172.85,-0.6412875,0.10573523,4.566946e-11,7.443725e-09,"RAB3B","DOWN"
"523","ENSG00000169252",448.8207,-0.7509937,0.19691869,2.535298e-06,0.0001381442,"ADRB2","DOWN"
"524","ENSG00000169299",1491.006,-0.4183013,0.1609381,0.0001060178,0.003174438,"PGM2","DOWN"
"525","ENSG00000169302",623.5432,-1.253261,0.16473566,5.095432e-16,1.989766e-13,"STK32A","DOWN"
"526","ENSG00000169306",20.59173,-0.6837789,0.78206575,0.001010445,0.02035235,"IL1RAPL1","DOWN"
"527","ENSG00000169429",66.33138,-0.5896794,0.57031127,0.002062806,0.03483354,"CXCL8","DOWN"
"528","ENSG00000169499",1425.815,-0.3061093,0.1624323,0.001489957,0.02729985,"PLEKHA2","DOWN"
"529","ENSG00000169570",1220.422,-0.5713716,0.16065442,4.013317e-06,0.0002033125,"DTWD2","DOWN"
"530","ENSG00000169599",1287.439,-0.6364555,0.14869218,3.236598e-07,2.351426e-05,"NFU1","DOWN"
"531","ENSG00000169689",1317.153,-0.2694113,0.14828217,0.002457396,0.03975463,"CENPX","DOWN"
"532","ENSG00000169764",14668.41,-0.3305139,0.10455221,3.420111e-05,0.001249641,"UGP2","DOWN"
"533","ENSG00000169851",426.6152,-0.8518394,0.20229719,6.688132e-07,4.429765e-05,"PCDH7","DOWN"
"534","ENSG00000169933",274.8607,-0.7017877,0.2821551,0.0001028132,0.003093307,"FRMPD4","DOWN"
"535","ENSG00000169946",223.5765,-0.8823556,0.31294197,3.770128e-05,0.001366872,"ZFPM2","DOWN"
"536","ENSG00000170004",12371.45,-0.2463894,0.11448515,0.001508988,0.02754087,"CHD3","DOWN"
"537","ENSG00000170006",355.6066,-0.673982,0.21704268,2.068695e-05,0.000814614,"TMEM154","DOWN"
"538","ENSG00000170161",180.4668,-1.65198,0.26285044,6.029749e-12,1.171688e-09,"FAM88B","DOWN"
"539","ENSG00000170234",819.2288,-0.3292668,0.18640049,0.001641696,0.02951637,"PWWP2A","DOWN"
"540","ENSG00000170265",244.7332,-0.578593,0.42355265,0.001443114,0.02667626,"ZNF282","DOWN"
"541","ENSG00000170290",67.06478,-1.527865,0.46551809,4.474031e-06,0.0002210658,"SLN","DOWN"
"542","ENSG00000170370",138.7876,-0.7486132,0.44786974,0.0005107903,0.01179095,"EMX2","DOWN"
"543","ENSG00000170522",1699.562,-0.4974571,0.2202212,0.0002310486,0.006099682,"ELOVL6","DOWN"
"544","ENSG00000170571",5471.009,-0.8268987,0.10788245,1.703485e-15,5.912985e-13,"EMB","DOWN"
"545","ENSG00000170579",75.3213,-0.7113371,0.58990628,0.001105866,0.02186536,"DLGAP1","DOWN"
"546","ENSG00000170703",48.17481,-0.5298621,0.53106491,0.002794532,0.04372347,"TTLL6","DOWN"
"547","ENSG00000170837",311.2565,-1.492087,0.21156277,3.033708e-14,8.884972e-12,"GPR27","DOWN"
"548","ENSG00000170873",98.71442,-0.9695688,0.48780492,0.0001714467,0.004796413,"MTSS1","DOWN"
"549","ENSG00000170899",1772.948,-0.8072794,0.13040539,4.373671e-11,7.191237e-09,"GSTA4","DOWN"
"550","ENSG00000170961",1149.28,-0.4451293,0.18678861,0.0001832619,0.005066462,"HAS2","DOWN"
"551","ENSG00000171202",756.2942,-0.5683421,0.18192215,1.742866e-05,0.0007059884,"TMEM126A","DOWN"
"552","ENSG00000171227",552.8441,-0.4298543,0.19962651,0.0003649472,0.008988922,"TMEM37","DOWN"
"553","ENSG00000171243",1190.703,-0.6190844,0.15745782,1.181104e-06,7.164598e-05,"SOSTDC1","DOWN"
"554","ENSG00000171303",35.67808,-1.19164,0.73514987,0.0001510315,0.004322037,"KCNK3","DOWN"
"555","ENSG00000171385",341.7768,-0.8969245,0.23912229,3.070947e-06,0.0001616905,"KCND3","DOWN"
"556","ENSG00000171444",4347.22,-0.2215022,0.10716435,0.002496005,0.04026258,"MCC","DOWN"
"557","ENSG00000171608",661.4338,-0.3322104,0.19334859,0.001801506,0.03164707,"PIK3CD","DOWN"
"558","ENSG00000171617",21694.3,-0.2882129,0.13656094,0.001035814,0.02078725,"ENC1","DOWN"
"559","ENSG00000171681",4901.313,-0.3960615,0.12576366,1.984069e-05,0.0007895837,"ATF7IP","DOWN"
"560","ENSG00000171724",2079.048,-0.4596486,0.13309476,5.112513e-06,0.0002482615,"VAT1L","DOWN"
"561","ENSG00000171772",485.3155,-0.6843732,0.19473058,6.075612e-06,0.0002854167,"SYCE1","DOWN"
"562","ENSG00000171860",63.49475,-0.8183412,0.5246995,0.0005048028,0.01170346,"C3AR1","DOWN"
"563","ENSG00000171862",3140.065,-0.2583932,0.12405332,0.001534846,0.02798555,"PTEN","DOWN"
"564","ENSG00000171928",1812.421,-0.3149327,0.17038488,0.001507365,0.02754087,"TVP23B","DOWN"
"565","ENSG00000171992",4483.622,-0.6500369,0.15135334,3.256064e-07,2.356435e-05,"SYNPO","DOWN"
"566","ENSG00000172020",58.00262,-0.8927484,0.57256561,0.0004072118,0.009760585,"GAP43","DOWN"
"567","ENSG00000172061",327.5405,-1.744995,0.22281084,1.192821e-16,5.323389e-14,"LRRC15","DOWN"
"568","ENSG00000172164",109.9498,-0.9220238,0.3823779,8.524404e-05,0.002627984,"SNTB1","DOWN"
"569","ENSG00000172296",798.7615,-1.168088,0.18593182,7.681646e-12,1.454392e-09,"SPTLC3","DOWN"
"570","ENSG00000172331",388.4898,-0.4938843,0.23207827,0.0003298858,0.008244506,"BPGM","DOWN"
"571","ENSG00000172340",2116.062,-0.4585762,0.13077747,4.179567e-06,0.0002100317,"SUCLG2","DOWN"
"572","ENSG00000172548",140.2812,-0.6957976,0.35536863,0.0003357413,0.008357418,"NIPAL4","DOWN"
"573","ENSG00000172667",3636.798,-0.3532262,0.11999289,5.476884e-05,0.001822502,"ZMAT3","DOWN"
"574","ENSG00000172915",809.132,-0.5606994,0.16575251,7.23797e-06,0.0003292925,"NBEA","DOWN"
"575","ENSG00000173193",4395.61,-0.5120228,0.13564378,1.48723e-06,8.766241e-05,"PARP14","DOWN"
"576","ENSG00000173210",1593.476,-0.7452138,0.14586029,1.361918e-08,1.350677e-06,"ABLIM3","DOWN"
"577","ENSG00000173349",358.8447,-0.3962094,0.23150294,0.001294952,0.02464221,"SFT2D3","DOWN"
"578","ENSG00000173567",17.79976,-0.7689572,1.1773162,0.000218617,0.005848975,"ADGRF3","DOWN"
"579","ENSG00000173598",3401.121,-0.2214653,0.10881343,0.002681941,0.04245803,"NUDT4","DOWN"
"580","ENSG00000173705",1113.108,-0.3049041,0.15704135,0.001317406,0.0248926,"SUSD5","DOWN"
"581","ENSG00000173706",7054.903,-0.457943,0.11561571,6.541514e-07,4.348019e-05,"HEG1","DOWN"
"582","ENSG00000173930",489.7428,-0.501537,0.23086499,0.0002891145,0.00737301,"SLCO4C1","DOWN"
"583","ENSG00000174130",1573.419,-0.414805,0.15338804,7.787866e-05,0.002440809,"TLR6","DOWN"
"584","ENSG00000174307",839.1104,-0.3210512,0.1835745,0.001813731,0.03171415,"PHLDA3","DOWN"
"585","ENSG00000174600",102.9057,-0.6833878,0.43311346,0.000720819,0.01558366,"CMKLR1","DOWN"
"586","ENSG00000174705",4160.572,-0.3008249,0.13603945,0.0007127793,0.01546351,"SH3PXD2B","DOWN"
"587","ENSG00000174749",444.1664,-0.41727,0.21427907,0.0006585262,0.0145046,"FAM241A","DOWN"
"588","ENSG00000174842",597.7686,-0.6253282,0.19218872,1.255402e-05,0.0005318249,"GLMN","DOWN"
"589","ENSG00000175093",222.1691,-0.5057708,0.36013069,0.001729164,0.03057684,"SPSB4","DOWN"
"590","ENSG00000175575",791.8764,-0.5244993,0.20417536,9.376991e-05,0.002862578,"PAAF1","DOWN"
"591","ENSG00000175899",892.2006,-0.3531849,0.23632998,0.002656314,0.04215915,"A2M","DOWN"
"592","ENSG00000176049",2764.811,-0.5304146,0.14888964,3.536324e-06,0.0001841246,"JAKMIP2","DOWN"
"593","ENSG00000176399",724.5016,-0.5722438,0.17272065,9.404572e-06,0.000415753,"DMRTA1","DOWN"
"594","ENSG00000176406",622.3313,-0.4968356,0.1889963,8.056822e-05,0.002512763,"RIMS2","DOWN"
"595","ENSG00000176623",3385.426,-0.2477654,0.1366946,0.00314567,0.0472023,"RMDN1","DOWN"
"596","ENSG00000177181",73.5848,-0.5428131,0.47627353,0.002314839,0.03816124,"RIMKLA","DOWN"
"597","ENSG00000177200",5990.605,-0.5233699,0.12776971,4.038037e-07,2.856187e-05,"CHD9","DOWN"
"598","ENSG00000177283",132.1039,-0.9239854,0.40554556,0.0001106396,0.003281375,"FZD8","DOWN"
"599","ENSG00000177409",627.3777,-0.4400745,0.18737394,0.0002052249,0.005566596,"SAMD9L","DOWN"
"600","ENSG00000177508",335.1006,-0.5869198,0.34607708,0.0007475866,0.01597805,"IRX3","DOWN"
"601","ENSG00000177675",188.0742,-0.8144655,0.41024534,0.0002449937,0.006360335,"CD163L1","DOWN"
"602","ENSG00000178033",307.9386,-0.9268625,0.20809495,2.458922e-07,1.828969e-05,"CALHM5","DOWN"
"603","ENSG00000178127",2576.371,-0.2920495,0.14067364,0.001081481,0.02145109,"NDUFV2","DOWN"
"604","ENSG00000178425",815.5709,-0.7201448,0.20202177,5.456485e-06,0.00026428,"NT5DC1","DOWN"
"605","ENSG00000178573",2461.877,-0.8659087,0.113338,1.836557e-15,6.258987e-13,"MAF","DOWN"
"606","ENSG00000178662",484.7553,-1.280131,0.21201175,2.794719e-11,4.719298e-09,"CSRNP3","DOWN"
"607","ENSG00000178685",172.0672,-0.7856407,0.34794804,0.0001508843,0.004322037,"PARP10","DOWN"
"608","ENSG00000178764",1153.82,-0.7974626,0.14171767,1.089185e-09,1.325694e-07,"ZHX2","DOWN"
"609","ENSG00000178776",130.9122,-1.890151,0.31005359,1.844964e-11,3.262454e-09,"C5orf46","DOWN"
"610","ENSG00000179083",340.7385,-0.412715,0.26890355,0.001835199,0.03202883,"FAM133A","DOWN"
"611","ENSG00000179603",136.7216,-0.6210614,0.51034436,0.001543126,0.02809727,"GRM8","DOWN"
"612","ENSG00000179750",1375.579,-1.21969,0.13294182,8.617974e-22,7.023274e-19,"APOBEC3B","DOWN"
"613","ENSG00000179772",82.61715,-0.8309407,0.50326197,0.000423361,0.01009603,"FOXS1","DOWN"
"614","ENSG00000179869",1168.754,-0.7740278,0.13782976,1.125907e-09,1.352821e-07,"ABCA13","DOWN"
"615","ENSG00000180229",269.8715,-0.4337338,0.26569864,0.001350371,0.02533669,NA,"DOWN"
"616","ENSG00000180537",517.2612,-0.6800246,0.24149203,4.588643e-05,0.001586892,"RNF182","DOWN"
"617","ENSG00000180758",132.1432,-1.701012,0.33127144,3.998401e-09,4.382808e-07,"GPR157","DOWN"
"618","ENSG00000180818",544.6664,-0.2979258,0.18303373,0.002847962,0.04422718,"HOXC10","DOWN"
"619","ENSG00000181104",4398.873,-0.3972525,0.11466329,6.279104e-06,0.000292775,"F2R","DOWN"
"620","ENSG00000181433",824.3138,-0.7163648,0.15641035,1.322841e-07,1.020384e-05,"SAGE1","DOWN"
"621","ENSG00000181450",1798.098,-0.4295408,0.14319613,2.818403e-05,0.001069396,"ZNF678","DOWN"
"622","ENSG00000181458",3536.047,-0.2829418,0.12287717,0.0006858259,0.01498592,"TMEM45A","DOWN"
"623","ENSG00000181690",819.4263,-0.8226717,0.21843002,3.060701e-06,0.000161605,"PLAG1","DOWN"
"624","ENSG00000182158",2754.969,-0.2408178,0.11343926,0.001728374,0.03057684,"CREB3L2","DOWN"
"625","ENSG00000182378",2158.54,-0.2929472,0.1664724,0.002220686,0.03690118,"PLCXD1","DOWN"
"626","ENSG00000182463",1161.21,-0.76571,0.15525416,3.265995e-08,2.901318e-06,"TSHZ2","DOWN"
"627","ENSG00000182545",81.33663,-1.332126,0.43748967,1.071615e-05,0.0004617553,"RNASE10","DOWN"
"628","ENSG00000182985",2709.038,-0.4809262,0.12510874,1.068837e-06,6.611973e-05,"CADM1","DOWN"
"629","ENSG00000183044",1506.912,-0.3201003,0.15279886,0.0007968899,0.0168398,"ABAT","DOWN"
"630","ENSG00000183336",356.3896,-0.7842057,0.2154232,4.524586e-06,0.0002225954,"BOLA2","DOWN"
"631","ENSG00000183337",3731.255,-0.2409627,0.11353501,0.001727356,0.03057684,"BCOR","DOWN"
"632","ENSG00000183454",89.32486,-0.4623294,0.40523556,0.003266261,0.04851251,"GRIN2A","DOWN"
"633","ENSG00000183696",896.4771,-0.4296365,0.18547482,0.0002325498,0.006130679,"UPP1","DOWN"
"634","ENSG00000184500",701.5314,-1.007866,0.15686736,5.592133e-12,1.103357e-09,"PROS1","DOWN"
"635","ENSG00000184564",414.3576,-2.052496,0.19078652,1.494774e-28,2.801805e-25,"SLITRK6","DOWN"
"636","ENSG00000184588",725.3156,-0.7645208,0.19481741,1.774887e-06,0.0001026805,"PDE4B","DOWN"
"637","ENSG00000184677",3436.29,-0.3066972,0.11269571,0.0001721558,0.004809075,"ZBTB40","DOWN"
"638","ENSG00000184785",263.9672,-0.410977,0.2799982,0.00215025,0.03592182,"SMIM10","DOWN"
"639","ENSG00000184840",3702.702,-0.2905253,0.11856424,0.0004322803,0.01025653,"TMED9","DOWN"
"640","ENSG00000184845",1803.999,-0.3064893,0.15412132,0.001161929,0.02268665,"DRD1","DOWN"
"641","ENSG00000184867",3571.749,-0.454911,0.11581811,7.569706e-07,4.859129e-05,"ARMCX2","DOWN"
"642","ENSG00000184898",560.1572,-0.4237532,0.22938534,0.0008292458,0.01730889,"RBM43","DOWN"
"643","ENSG00000184983",3105.769,-0.2773371,0.14751738,0.001971393,0.03392379,"NDUFA6","DOWN"
"644","ENSG00000184985",108.0291,-0.705063,0.60692186,0.001169569,0.022694,"SORCS2","DOWN"
"645","ENSG00000185088",7432.64,-0.7889791,0.11678955,1.208449e-12,2.560791e-10,"RPS27L","DOWN"
"646","ENSG00000185215",198.265,-0.9381219,0.31337617,2.303773e-05,0.0008977529,"TNFAIP2","DOWN"
"647","ENSG00000185432",118.873,-2.069277,0.31185948,4.470955e-13,1.088358e-10,"TMT1A","DOWN"
"648","ENSG00000185985",211.9612,-0.9895278,0.27277304,3.949392e-06,0.0002017095,"SLITRK2","DOWN"
"649","ENSG00000186310",1145.45,-0.5168752,0.16645339,1.765132e-05,0.0007115191,"NAP1L3","DOWN"
"650","ENSG00000186462",1418.005,-1.219583,0.14835171,3.91031e-18,2.221056e-15,"NAP1L2","DOWN"
"651","ENSG00000186469",640.9409,-0.551048,0.20630415,6.891288e-05,0.002223241,"GNG2","DOWN"
"652","ENSG00000186470",473.3215,-0.7123493,0.27353503,7.687927e-05,0.002439631,"BTN3A2","DOWN"
"653","ENSG00000186501",539.501,-0.4094779,0.2178592,0.0008073431,0.01694607,"TMEM222","DOWN"
"654","ENSG00000187098",691.3063,-0.4908513,0.18342039,7.031251e-05,0.002256743,"MITF","DOWN"
"655","ENSG00000187323",38.60833,-0.7148682,0.63434879,0.001140438,0.02237287,"DCC","DOWN"
"656","ENSG00000187325",3717.869,-0.2339904,0.11487871,0.002285542,0.03777795,"TAF9B","DOWN"
"657","ENSG00000187535",1304.5,-0.275662,0.14534766,0.001932915,0.03337532,"IFT140","DOWN"
"658","ENSG00000187546",34.72044,-0.6332723,0.62721992,0.001677494,0.02997421,"AGMO","DOWN"
"659","ENSG00000187690",677.2556,-0.5074024,0.21022394,0.0001484529,0.004267793,"EZHIP","DOWN"
"660","ENSG00000187772",921.7943,-0.4029764,0.19340391,0.0004882645,0.01141151,"LIN28B","DOWN"
"661","ENSG00000188554",5432.009,-0.4463239,0.12161266,2.244369e-06,0.0001246217,"NBR1","DOWN"
"662","ENSG00000188611",273.8704,-0.4137408,0.29667438,0.00249444,0.04026258,"ASAH2","DOWN"
"663","ENSG00000188906",412.2718,-0.6320273,0.22916442,5.381298e-05,0.001801197,"LRRK2","DOWN"
"664","ENSG00000189184",1817.034,-0.7348754,0.1400024,6.693671e-09,7.128759e-07,"PCDH18","DOWN"
"665","ENSG00000189369",1039.288,-0.3836683,0.15508971,0.0001821153,0.0050422,"GSPT2","DOWN"
"666","ENSG00000196072",935.0227,-0.408354,0.16019043,0.0001285431,0.003741322,"BLOC1S2","DOWN"
"667","ENSG00000196353",102.1207,-1.673591,0.47706547,1.979747e-06,0.0001121099,"CPNE4","DOWN"
"668","ENSG00000196358",289.278,-0.3743507,0.26756197,0.002946485,0.04526961,"NTNG2","DOWN"
"669","ENSG00000196531",12577.31,-0.281414,0.11550839,0.0004970942,0.01157458,"NACA","DOWN"
"670","ENSG00000196678",1456.702,-0.5574107,0.1542579,3.13191e-06,0.0001644385,"ERI2","DOWN"
"671","ENSG00000196683",3073.476,-0.3029706,0.13413564,0.0006195757,0.01382539,"TOMM7","DOWN"
"672","ENSG00000196782",336.6636,-0.6501383,0.29622434,0.0002178932,0.005842903,"MAML3","DOWN"
"673","ENSG00000196911",622.7833,-0.4217834,0.23628504,0.0009755982,0.01979071,"KPNA5","DOWN"
"674","ENSG00000196954",1249.367,-0.6943509,0.1700337,8.752877e-07,5.505501e-05,"CASP4","DOWN"
"675","ENSG00000197043",6569.728,-0.2647272,0.10527823,0.000494106,0.01151931,"ANXA6","DOWN"
"676","ENSG00000197249",3341.702,-0.2418615,0.1260239,0.002688033,0.04251855,"SERPINA1","DOWN"
"677","ENSG00000197852",947.618,-0.4002189,0.17378147,0.0002717365,0.006986332,"INKA2","DOWN"
"678","ENSG00000197892",1026.397,-0.3255584,0.15891506,0.0008545077,0.01773742,"KIF13B","DOWN"
"679","ENSG00000197956",1260.102,-0.6389435,0.15419583,5.661521e-07,3.858893e-05,"S100A6","DOWN"
"680","ENSG00000197959",329.3497,-0.6523944,0.24578081,7.056727e-05,0.002261048,"DNM3","DOWN"
"681","ENSG00000198015",2092.495,-0.3045565,0.15731049,0.00133877,0.02521772,"MRPL42","DOWN"
"682","ENSG00000198056",4287.663,-0.2320383,0.11741593,0.002677881,0.04242959,"PRIM1","DOWN"
"683","ENSG00000198157",3148.915,-0.7938086,0.1378337,5.287306e-10,6.834846e-08,"HMGN5","DOWN"
"684","ENSG00000198399",3589.674,-0.393994,0.13984994,6.05669e-05,0.001981267,"ITSN2","DOWN"
"685","ENSG00000198467",9523.4,-0.2149533,0.10774086,0.003184552,0.04756274,"TPM2","DOWN"
"686","ENSG00000198586",5644.337,-0.3555126,0.10946082,1.956442e-05,0.0007802458,"TLK1","DOWN"
"687","ENSG00000198722",1586.331,-0.6705916,0.12462887,2.514563e-09,2.856543e-07,"UNC13B","DOWN"
"688","ENSG00000198730",4269.199,-0.4045386,0.14409677,5.903314e-05,0.001941258,"CTR9","DOWN"
"689","ENSG00000198843",2571.721,-0.3447991,0.13934357,0.0002384237,0.006224255,"SELENOT","DOWN"
"690","ENSG00000198874",1222.616,-0.2581846,0.14524856,0.003012528,0.04585289,"TYW1","DOWN"
"691","ENSG00000198890",1376.3,-0.3135705,0.14312181,0.0006639443,0.01460677,"PRMT6","DOWN"
"692","ENSG00000203666",267.2491,-0.9201568,0.36353304,6.679464e-05,0.002169842,"EFCAB2","DOWN"
"693","ENSG00000203867",132.8376,-0.7271603,0.35919705,0.0002741495,0.007020025,"RBM20","DOWN"
"694","ENSG00000203930",9601.86,-0.794486,0.11748395,1.153666e-12,2.485553e-10,"LINC00632","DOWN"
"695","ENSG00000203999",649.7803,-0.4833929,0.19401019,0.0001230216,0.003608632,"LINC01270","DOWN"
"696","ENSG00000204262",7056.485,-0.9565458,0.12263235,3.565204e-16,1.452743e-13,"COL5A2","DOWN"
"697","ENSG00000204272",1230.673,-0.3719402,0.14855221,0.0001795623,0.004983858,"NBDY","DOWN"
"698","ENSG00000204442",582.1153,-0.6269516,0.17959978,5.838519e-06,0.0002777594,"NALF1","DOWN"
"699","ENSG00000204767",84.04468,-0.8578961,0.55254809,0.0004548168,0.01072338,"INSYN2B","DOWN"
"700","ENSG00000204802",270.9854,-2.183529,0.22138727,9.521729e-25,1.049855e-21,"FAM88C","DOWN"
"701","ENSG00000204970",61.6897,-0.4985909,0.50873501,0.003298552,0.04883734,"PCDHA1","DOWN"
"702","ENSG00000205213",2549.036,-0.3029702,0.13456235,0.0006308731,0.01402738,"LGR4","DOWN"
"703","ENSG00000205352",1354.938,-0.3887902,0.14653769,0.0001039177,0.003116534,"PRR13","DOWN"
"704","ENSG00000205363",158.1695,-1.990998,0.40504244,7.292889e-09,7.679658e-07,"INSYN1","DOWN"
"705","ENSG00000205413",2522.859,-0.2682963,0.14312743,0.002192566,0.03649862,"SAMD9","DOWN"
"706","ENSG00000205426",5591.138,-0.3719041,0.16520834,0.0003645146,0.008988922,"KRT81","DOWN"
"707","ENSG00000205628",626.3171,-1.342278,0.16234052,2.235395e-18,1.309383e-15,"LINC01446","DOWN"
"708","ENSG00000205978",1659.449,-0.4266371,0.18205555,0.0002176607,0.005842903,"NYNRIN","DOWN"
"709","ENSG00000206538",1124.656,-0.9689108,0.15263383,1.079927e-11,1.946361e-09,"VGLL3","DOWN"
"710","ENSG00000212694",299.9949,-0.4041464,0.26360776,0.001908215,0.03308749,"LINC01089","DOWN"
"711","ENSG00000212978",639.5014,-0.3738466,0.18589031,0.0006805901,0.01492045,"C2orf74-DT","DOWN"
"712","ENSG00000213190",3102.843,-0.803494,0.12345656,6.063473e-12,1.171688e-09,"MLLT11","DOWN"
